DRUG_ID,COSMIC_ID,TCGA_DESC,Label,Pred
1084,909255,UNCLASSIFIED,-4.75034,-3.067166566848755
2109,906853,UNCLASSIFIED,5.667806,5.222259521484375
2040,907322,UNCLASSIFIED,2.082331,1.445312261581421
1627,1298352,UNCLASSIFIED,5.41378,6.094666957855225
1549,724831,UNCLASSIFIED,4.717477,5.156487464904785
1511,1240128,UNCLASSIFIED,-1.286472,-1.5267670154571533
1614,1240221,UNCLASSIFIED,2.943233,2.304898262023926
1931,909977,UNCLASSIFIED,6.198902,6.447303771972656
1237,907060,UNCLASSIFIED,4.146943,4.43649959564209
1873,909720,UNCLASSIFIED,1.421396,1.621530294418335
1180,687829,UNCLASSIFIED,-2.803489,-1.016897201538086
1563,908138,UNCLASSIFIED,6.537797,6.327644348144531
1073,907050,UNCLASSIFIED,7.666173,7.3481855392456055
1268,906861,UNCLASSIFIED,5.440873,4.556919574737549
1093,1331040,UNCLASSIFIED,2.467258,2.72741961479187
1916,910906,UNCLASSIFIED,3.875388,3.032810926437378
1054,684059,UNCLASSIFIED,1.918923,2.8918871879577637
1936,910706,UNCLASSIFIED,0.682102,0.9873650074005127
1613,909262,UNCLASSIFIED,0.97694,2.0816104412078857
1051,925345,UNCLASSIFIED,2.79037,1.7868542671203613
1003,684062,UNCLASSIFIED,-4.372936,-3.567741632461548
1629,1331040,UNCLASSIFIED,2.977582,2.3659703731536865
1917,907273,UNCLASSIFIED,-0.884797,-0.31988656520843506
1083,906849,UNCLASSIFIED,4.027243,2.8723933696746826
1084,908131,UNCLASSIFIED,-2.744228,-3.084028959274292
1909,905973,UNCLASSIFIED,2.166299,2.593891143798828
1084,1298219,UNCLASSIFIED,0.297708,-0.1398937702178955
1873,906999,UNCLASSIFIED,1.631319,2.0061252117156982
1191,906804,UNCLASSIFIED,-5.193107,-4.938608646392822
1248,910706,UNCLASSIFIED,-7.157177,-6.988748073577881
1168,724831,UNCLASSIFIED,3.832673,3.1797127723693848
1626,909701,UNCLASSIFIED,1.1491,0.8224166035652161
2107,1240210,UNCLASSIFIED,4.493572,4.418098449707031
1249,949164,UNCLASSIFIED,2.275649,2.9915273189544678
1930,909776,UNCLASSIFIED,1.013173,0.4426068961620331
2046,909699,UNCLASSIFIED,5.823349,5.051967620849609
1177,909976,UNCLASSIFIED,2.896935,3.1314878463745117
1032,908136,UNCLASSIFIED,2.060299,1.2961540222167969
1576,1298539,UNCLASSIFIED,3.870348,3.514721632003784
1618,1240210,UNCLASSIFIED,2.879726,2.7605559825897217
2048,907298,UNCLASSIFIED,-2.454248,-4.448432922363281
1250,907796,UNCLASSIFIED,2.06628,2.9570765495300293
1012,924186,UNCLASSIFIED,1.378592,1.4991090297698975
1625,909731,UNCLASSIFIED,3.876258,3.700533390045166
1997,1298539,UNCLASSIFIED,4.728318,3.8170013427734375
1004,908131,UNCLASSIFIED,-5.377213,-3.9432408809661865
2047,906794,UNCLASSIFIED,3.4919,4.074954509735107
