DRUG_ID,COSMIC_ID,TCGA_DESC,Label,Pred
1909,910705,UNCLASSIFIED,-5.2233,-2.9516844749450684
1510,909248,MB,4.51125,5.513097286224365
1853,1240179,CESC,3.535887,2.823641061782837
1941,910079,ESCA,-3.023716,-2.8895034790039062
1049,688001,SCLC,2.689196,2.139634609222412
2106,1298223,LUSC,1.420333,2.829711437225342
1922,907044,UNCLASSIFIED,1.743652,1.625413179397583
1046,906792,SKCM,1.089994,1.288806438446045
1911,925347,PAAD,-2.791349,-1.7451872825622559
1913,905944,LUAD,5.272052,5.08635139465332
1373,909769,UNCLASSIFIED,4.99029,5.0991315841674805
1922,1331032,DLBC,2.553528,3.225264072418213
1557,753584,BLCA,4.435668,3.951528787612915
1013,907061,HNSC,2.710192,2.8022122383117676
1007,906821,PAAD,-3.978476,-3.821967363357544
1557,753551,SCLC,4.538651,4.019928932189941
1237,910401,UNCLASSIFIED,3.79718,3.4080402851104736
1036,1240226,SKCM,1.026498,3.208937644958496
1007,753552,BLCA,-2.931242,-3.69726300239563
1926,971773,UNCLASSIFIED,-0.656644,-0.7198485732078552
2110,1240124,COREAD,4.200222,4.387923240661621
1079,906827,UNCLASSIFIED,0.621251,1.0485405921936035
2048,684072,UNCLASSIFIED,-5.395842,-4.803224086761475
1630,909755,COREAD,5.573853,4.9206461906433105
1010,753548,LAML,1.939165,2.029479503631592
1557,907792,COREAD,6.491513,5.95497465133667
1025,749712,BRCA,5.697029,5.335248947143555
2040,949157,UNCLASSIFIED,1.031547,1.181609869003296
1598,906821,PAAD,4.157468,5.001284122467041
1012,1240186,SCLC,2.058347,2.844334602355957
1248,998189,COREAD,-4.628969,-4.655778884887695
1510,1290795,UNCLASSIFIED,4.94158,4.164492130279541
1854,925347,PAAD,6.129321,5.864806652069092
1083,906830,SKCM,3.826365,3.982886791229248
1004,910554,COREAD,-2.979072,-2.1041386127471924
2106,1330985,LAML,3.258693,3.5029003620147705
1529,724863,UNCLASSIFIED,0.176143,0.8478146195411682
1926,906693,PAAD,0.588681,0.7245386838912964
1131,906862,BRCA,2.735763,3.3928768634796143
1088,910930,DLBC,-0.142121,-1.0268189907073975
1510,906831,UNCLASSIFIED,3.350167,3.1570584774017334
1004,1290798,BRCA,1.128721,0.14889448881149292
1786,688025,SCLC,3.099759,2.560176134109497
1373,753538,HNSC,4.470627,5.052181720733643
1083,753555,ESCA,2.499656,2.3602094650268555
1512,909702,ALL,4.389701,3.8170740604400635
1862,1240122,HNSC,-1.58227,-1.4767627716064453
1088,1503367,ESCA,3.890757,2.8870933055877686
1578,909252,ALL,4.404104,3.9489758014678955
2106,910704,BRCA,-0.231396,1.9061641693115234
1005,905971,COREAD,3.233054,3.4021737575531006
