DRUG_ID,COSMIC_ID,TCGA_DESC,Label,Pred
1084,909255,UNCLASSIFIED,-4.75034,-3.8612160682678223
2109,906853,UNCLASSIFIED,5.667806,4.180525302886963
2040,907322,UNCLASSIFIED,2.082331,1.1249386072158813
1627,1298352,UNCLASSIFIED,5.41378,5.264100074768066
1549,724831,UNCLASSIFIED,4.717477,4.522895812988281
1511,1240128,UNCLASSIFIED,-1.286472,-1.7019459009170532
1614,1240221,UNCLASSIFIED,2.943233,3.2152256965637207
1931,909977,UNCLASSIFIED,6.198902,6.0782694816589355
1237,907060,UNCLASSIFIED,4.146943,4.45231819152832
1873,909720,UNCLASSIFIED,1.421396,1.2482037544250488
1180,687829,UNCLASSIFIED,-2.803489,-1.576813817024231
1563,908138,UNCLASSIFIED,6.537797,5.936216831207275
1073,907050,UNCLASSIFIED,7.666173,8.44525146484375
1268,906861,UNCLASSIFIED,5.440873,4.37978458404541
1093,1331040,UNCLASSIFIED,2.467258,2.5803780555725098
1916,910906,UNCLASSIFIED,3.875388,2.454946517944336
1054,684059,UNCLASSIFIED,1.918923,2.4988555908203125
1936,910706,UNCLASSIFIED,0.682102,1.3272490501403809
1613,909262,UNCLASSIFIED,0.97694,1.6765944957733154
1051,925345,UNCLASSIFIED,2.79037,3.4944722652435303
1003,684062,UNCLASSIFIED,-4.372936,-3.758143186569214
1629,1331040,UNCLASSIFIED,2.977582,2.666189193725586
1917,907273,UNCLASSIFIED,-0.884797,0.07012681663036346
1083,906849,UNCLASSIFIED,4.027243,3.3736021518707275
1084,908131,UNCLASSIFIED,-2.744228,-3.122452974319458
1909,905973,UNCLASSIFIED,2.166299,2.9589309692382812
1084,1298219,UNCLASSIFIED,0.297708,-0.6259146332740784
1873,906999,UNCLASSIFIED,1.631319,1.299207329750061
1191,906804,UNCLASSIFIED,-5.193107,-5.622386455535889
1248,910706,UNCLASSIFIED,-7.157177,-7.157764911651611
1168,724831,UNCLASSIFIED,3.832673,3.029527425765991
1626,909701,UNCLASSIFIED,1.1491,2.1001811027526855
