DRUG_ID,COSMIC_ID,TCGA_DESC,Label,Pred
1909,910705,UNCLASSIFIED,-5.2233,-1.1066043376922607
1510,909248,MB,4.51125,4.282218933105469
1853,1240179,CESC,3.535887,2.555973768234253
1941,910079,ESCA,-3.023716,0.38256707787513733
1049,688001,SCLC,2.689196,2.124724864959717
2106,1298223,LUSC,1.420333,2.989240884780884
1922,907044,UNCLASSIFIED,1.743652,2.063295364379883
1046,906792,SKCM,1.089994,1.7452387809753418
1911,925347,PAAD,-2.791349,-2.859468460083008
1913,905944,LUAD,5.272052,4.4671735763549805
1373,909769,UNCLASSIFIED,4.99029,5.566949367523193
1922,1331032,DLBC,2.553528,1.8689520359039307
1557,753584,BLCA,4.435668,4.301548480987549
1013,907061,HNSC,2.710192,3.7204856872558594
1007,906821,PAAD,-3.978476,-4.337670803070068
1557,753551,SCLC,4.538651,4.36860466003418
1237,910401,UNCLASSIFIED,3.79718,3.741117000579834
1036,1240226,SKCM,1.026498,1.1897435188293457
1007,753552,BLCA,-2.931242,-4.651308536529541
1926,971773,UNCLASSIFIED,-0.656644,-0.21293911337852478
2110,1240124,COREAD,4.200222,4.218618869781494
1079,906827,UNCLASSIFIED,0.621251,0.996739387512207
2048,684072,UNCLASSIFIED,-5.395842,-5.153637886047363
1630,909755,COREAD,5.573853,4.627876281738281
1010,753548,LAML,1.939165,1.731245994567871
1557,907792,COREAD,6.491513,6.209324359893799
1025,749712,BRCA,5.697029,5.370243549346924
2040,949157,UNCLASSIFIED,1.031547,0.4547199010848999
1598,906821,PAAD,4.157468,4.584690093994141
1012,1240186,SCLC,2.058347,2.6704554557800293
1248,998189,COREAD,-4.628969,-3.3019442558288574
1510,1290795,UNCLASSIFIED,4.94158,4.690831661224365
1854,925347,PAAD,6.129321,5.661731243133545
1083,906830,SKCM,3.826365,4.233834743499756
1004,910554,COREAD,-2.979072,-2.6557650566101074
2106,1330985,LAML,3.258693,3.0433943271636963
1529,724863,UNCLASSIFIED,0.176143,0.13662917912006378
1926,906693,PAAD,0.588681,0.9574025869369507
1131,906862,BRCA,2.735763,3.3305084705352783
1088,910930,DLBC,-0.142121,-0.16544190049171448
1510,906831,UNCLASSIFIED,3.350167,3.227839946746826
1004,1290798,BRCA,1.128721,-1.829897403717041
1786,688025,SCLC,3.099759,1.9189882278442383
1373,753538,HNSC,4.470627,4.486325740814209
1083,753555,ESCA,2.499656,2.6391043663024902
1512,909702,ALL,4.389701,3.9832286834716797
1862,1240122,HNSC,-1.58227,-1.4038043022155762
1088,1503367,ESCA,3.890757,1.547562599182129
1578,909252,ALL,4.404104,3.5885226726531982
2106,910704,BRCA,-0.231396,1.6024212837219238
1005,905971,COREAD,3.233054,3.7040295600891113
2110,946382,BRCA,5.06498,3.6344637870788574
1054,906790,STAD,1.994129,1.6114320755004883
1913,908156,UNCLASSIFIED,3.144967,2.9641025066375732
1010,1299080,SKCM,2.996267,3.210283041000366
2040,909904,PAAD,1.31311,2.421962261199951
2106,1503367,ESCA,3.107517,3.5535614490509033
1930,1297447,MM,0.506631,0.7465931177139282
1248,925348,PAAD,-3.783265,-3.4244894981384277
1578,683667,MB,3.938308,4.978715419769287
1190,687821,LUAD,2.025576,1.8075239658355713
1512,687983,SCLC,4.992224,5.127610206604004
1996,906804,UNCLASSIFIED,2.956344,2.7035317420959473
1941,924107,CESC,-3.128659,-4.244117259979248
1561,906746,GBM,1.576285,2.449894666671753
1910,1240168,GBM,1.326539,2.96075701713562
1912,687812,LUAD,4.415969,3.1637661457061768
2106,906696,THCA,3.505107,3.054210901260376
2047,753565,SCLC,2.81042,2.628824472427368
1855,753532,HNSC,6.204215,5.364007949829102
1910,925343,UNCLASSIFIED,2.900941,3.3218352794647217
1617,907788,PRAD,2.030139,-0.139076828956604
1049,687819,LUAD,5.128548,4.9366254806518555
1559,910947,LAML,-4.680953,-4.372697830200195
1626,1240168,GBM,3.326845,1.9566431045532227
1928,1327769,DLBC,2.025405,2.7399537563323975
1012,909709,HNSC,2.945155,2.241774082183838
